LG,position_window,n_mean,cm_male_mean,cm_female_mean,cm_sex_averaged_mean,cm_span_male_mean,cm_span_female_mean,cm_mb_male_mean,cm_mb_female_mean,cm_mb_sex_averaged_mean,crossovers_male_mean,crossovers_female_mean,crossovers_sex_averaged_mean,bp_position_mean,windowed_correlation_mean,male_distortion_mean,female_distortion_mean,Mendelian_distortion_mean,n_sum,cm_male_sum,cm_female_sum,cm_sex_averaged_sum,cm_span_male_sum,cm_span_female_sum,cm_mb_male_sum,cm_mb_female_sum,cm_mb_sex_averaged_sum,crossovers_male_sum,crossovers_female_sum,crossovers_sex_averaged_sum,bp_position_sum,windowed_correlation_sum,male_distortion_sum,female_distortion_sum,Mendelian_distortion_sum,window_end
LG1,382,191,69.403625,95.9496306818182,82.6766278409091,4.301,1.075,0.000004301,0.000001075,0.00000268800000000002,0.0511363636363636,0.0113636363636364,0.03125,382435356.219895,0.83540726033486,0.949514666666667,1.06437377777778,0.902376888888889,36481,12215.038,16887.135,14551.0865,821.491,205.325000000001,0.000821491,0.000205325000000001,0.000513408000000003,9,2,5.5,73045153038,159.562786723958,8.545632,9.579364,8.121392,383000000
LG1,383,124,73.3548017241379,98.79025,86.072525862069,2.14999999999999,5.377,0.00000214999999999999,0.000005377,0.00000376349999999999,0.0344827586206897,0.0862068965517241,0.0603448275862069,383790783.282258,0.90541596172197,1.496697,1.811719,1.355004,15376,8509.157,11459.669,9984.413,266.599999999999,666.747999999999,0.000266599999999999,0.000666747999999999,0.000466673999999999,4,10,7,47590057127,112.271579253524,14.96697,18.11719,13.55004,384000000
LG1,384,210,77.1868541666667,105.110213541667,91.1485338541667,7.527,6.45100000000001,0.000007527,0.00000645100000000001,0.000006989,0.0729166666666667,0.0625,0.0677083333333333,384529202.838095,0.963532147443935,2.0415976,1.6197145,2.2880466,44100,14819.876,20181.161,17500.5185,1580.67,1354.71,0.00158067,0.00135471,0.00146769,14,12,13,80751132596,202.341750963226,40.831952,32.39429,45.760932,385000000
LG1,385,368,88.0348498498498,112.699753753754,100.367301801802,6.989,4.839,0.000006989,0.000004839,0.00000591399999999999,0.039039039039039,0.027027027027027,0.033033033033033,385569178.934783,0.941727550924388,0.294881294117647,1.15629658823529,2.58374176470588,135424,29315.605,37529.018,33422.3115,2571.952,1780.752,0.002571952,0.001780752,0.002176352,13,9,11,141889457848,346.555738740175,5.012982,19.657042,43.92361,386000000
LG1,386,532,91.340805907173,113.441,102.390902953586,4.301,0,0.000004301,0,0.00000215050000000001,0.0168776371308017,0,0.00843881856540084,386508742.295113,NA,0.064524,1.05476,3.18452833333333,283024,43295.542,53771.034,48533.288,2288.132,0,0.002288132,0,0.001144066,8,0,4,205622650901,0,0.387144,6.32856,19.10717,387000000
LG1,387,360,93.6701226993865,113.625567484663,103.647845092025,0.537999999999997,1.075,0.000000537999999999997,0.000001075,0.0000008065,0.00306748466257669,0.00613496932515337,0.00460122699386503,387479756.694444,0.87519117667301,0.293988666666667,1.27028666666667,3.87025666666667,129600,30536.46,37041.935,33789.1975,193.679999999999,387.000000000001,0.000193679999999999,0.000387000000000001,0.00029034,1,2,1.5,139492712410,315.068823602283,0.881966,3.81086,11.61077,388000000
LG1,388,39,94.624,114.516,104.57,0,0,0,0,0,0.0263157894736842,0,0.0131578947368421,388183912.589744,NA,0.193582,1.05476,2.80345,1521,3595.712,4351.608,3973.66,0,0,0,0,0,1,0,0.5,15139172591,0,0.193582,1.05476,2.80345,389000000
LG2,0,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623024.619047619,NA,NA,NA,NA,11025,0,0,0,NA,NA,NA,NA,NA,0,0,0,65417585,0,0,0,0,1000000
LG2,1,98,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,1380462.78571429,NA,4.23112,0.0860281,2.73466,9604,51.616,150.536,101.076,0,0,0,0,0,0,0,0,135285353,0,4.23112,0.0860281,2.73466,2000000
LG2,2,32,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,2578224.09375,NA,NA,NA,NA,1024,109.684,319.889,214.7865,0,0,0,0,0,0,0,0,82503171,0,0,0,0,3000000
LG2,3,24,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,3131031.25,NA,NA,NA,NA,576,116.136,338.706,227.421,0,0,0,0,0,0,0,0,75144750,0,0,0,0,4000000
LG2,4,19,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,4288080.84210526,NA,NA,NA,NA,361,64.52,188.17,126.345,0,0,0,0,0,0,0,0,81473536,0,0,0,0,5000000
LG2,5,27,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,5447725.88888889,NA,NA,NA,NA,729,174.204,508.059,341.1315,0,0,0,0,0,0,0,0,147088599,0,0,0,0,6000000
LG2,6,27,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,6517388,NA,NA,NA,NA,729,161.3,470.425,315.8625,0,0,0,0,0,0,0,0,175969476,0,0,0,0,7000000
LG2,7,11,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,7648306.27272727,NA,NA,NA,NA,121,70.972,206.987,138.9795,0,0,0,0,0,0,0,0,84131369,0,0,0,0,8000000
LG2,8,14,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,8271220.42857143,NA,NA,NA,NA,196,19.356,56.451,37.9035,0,0,0,0,0,0,0,0,115797086,0,0,0,0,9000000
LG2,9,28,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,9534595.92857143,NA,NA,NA,NA,784,161.3,470.425,315.8625,0,0,0,0,0,0,0,0,266968686,0,0,0,0,10000000
LG2,10,14,6.452,18.817,12.6345,0,0,0,0,0,0,0,0,10628658.2142857,NA,NA,NA,NA,196,90.328,263.438,176.883,0,0,0,0,0,0,0,0,148801215,0,0,0,0,11000000
LG2,11,17,6.452,19.3101666666667,12.8810833333333,0,0.538,0,0.000000538,0.000000269000000000002,0,0.0833333333333333,0.0416666666666667,11525242.3529412,NA,4.23112,0.0215058,3.37411,289,77.424,231.722,154.573,0,9.146,0,0.00000914600000000001,0.00000457300000000003,0,1,0.5,195929120,0,4.23112,0.0215058,3.37411,12000000
LG2,12,15,6.452,19.355,12.9035,0,0,0,0,0,0,0,0,12555001.0666667,NA,NA,NA,NA,225,96.78,290.325,193.5525,0,0,0,0,0,0,0,0,188325016,0,0,0,0,13000000
LG2,13,103,6.452,19.355,12.9035,0,0,0,0,0,0,0,0,13412982.8349515,NA,NA,NA,NA,10609,329.052,987.105,658.0785,0,0,0,0,0,0,0,0,1381537232,0,0,0,0,14000000
LG2,14,20,6.452,19.355,12.9035,0,0,0,0,0,0,0,0,14908005.45,NA,NA,NA,NA,400,122.588,367.745,245.1665,0,0,0,0,0,0,0,0,298160109,0,0,0,0,15000000
LG2,15,68,6.452,19.6334444444444,13.0427222222222,0,0.536999999999999,0,0.000000536999999999999,0.0000002685,0,0.037037037037037,0.0185185185185185,15348346.6617647,NA,4.23112,0,4.08892,4624,174.204,530.103,352.1535,0,36.5159999999999,0,0.0000365159999999999,0.000018258,0,1,0.5,1043687573,0,4.23112,0,4.08892,16000000
LG2,16,19,6.452,19.892,13.172,0,0,0,0,0,0,0,0,16289964.5263158,NA,NA,NA,NA,361,103.232,318.272,210.752,0,0,0,0,0,0,0,0,309509326,0,0,0,0,17000000
LG2,17,30,6.452,19.892,13.172,0,0,0,0,0,0,0,0,17503534.1,NA,NA,NA,NA,900,167.752,517.192,342.472,0,0,0,0,0,0,0,0,525106023,0,0,0,0,18000000
LG2,18,27,6.452,19.892,13.172,0,0,0,0,0,0,0,0,18667586.8888889,NA,NA,NA,NA,729,161.3,497.3,329.3,0,0,0,0,0,0,0,0,504024846,0,0,0,0,19000000
LG2,19,15,6.452,19.892,13.172,0,0,0,0,0,0,0,0,19669552.6,NA,NA,NA,NA,225,77.424,238.704,158.064,0,0,0,0,0,0,0,0,295043289,0,0,0,0,20000000
LG2,20,46,6.452,20.0414444444444,13.2467222222222,0,0.538,0,0.000000538,0.000000268999999999998,0,0.0277777777777778,0.0138888888888889,20608454.673913,NA,4.23112,0.0215058,4.8805,2116,232.272,721.492,476.882,0,24.748,0,0.000024748,0.0000123739999999999,0,1,0.5,947988915,0,4.23112,0.0215058,4.8805,21000000
LG2,21,21,6.452,20.43,13.441,0,0,0,0,0,0,0,0,21346284.047619,NA,NA,NA,NA,441,122.588,388.17,255.379,0,0,0,0,0,0,0,0,448271965,0,0,0,0,22000000
LG2,22,4,6.452,20.43,13.441,0,0,0,0,0,0,0,0,22502521,NA,NA,NA,NA,16,25.808,81.72,53.764,0,0,0,0,0,0,0,0,90010084,0,0,0,0,23000000
LG2,23,12,6.452,20.43,13.441,0,0,0,0,0,0,0,0,23394281.1666667,NA,NA,NA,NA,144,70.972,224.73,147.851,0,0,0,0,0,0,0,0,280731374,0,0,0,0,24000000
LG2,24,44,6.452,20.43,13.441,0,0,0,0,0,0,0,0,24457038.2272727,NA,NA,NA,NA,1936,200.012,633.33,416.671,0,0,0,0,0,0,0,0,1076109682,0,0,0,0,25000000
LG2,25,57,6.452,20.43,13.441,0,0,0,0,0,0,0,0,25404373.4561404,NA,NA,NA,NA,3249,283.888,898.92,591.404,0,0,0,0,0,0,0,0,1448049287,0,0,0,0,26000000
LG2,26,76,6.452,20.43,13.441,0,0,0,0,0,0,0,0,26603371.8026316,NA,NA,NA,NA,5776,380.668,1205.37,793.019,0,0,0,0,0,0,0,0,2021856257,0,0,0,0,27000000
LG2,27,11,6.452,20.43,13.441,0,0,0,0,0,0,0,0,27476595.4545455,NA,NA,NA,NA,121,32.26,102.15,67.205,0,0,0,0,0,0,0,0,302242550,0,0,0,0,28000000
LG2,28,15,6.452,20.43,13.441,0,0,0,0,0,0,0,0,28518798.3333333,NA,NA,NA,NA,225,96.78,306.45,201.615,0,0,0,0,0,0,0,0,427781975,0,0,0,0,29000000
LG2,29,61,6.452,20.43,13.441,0,0,0,0,0,0,0,0,29585296.8852459,NA,NA,NA,NA,3721,251.628,796.77,524.199,0,0,0,0,0,0,0,0,1804703110,0,0,0,0,30000000
LG2,30,13,6.452,20.43,13.441,0,0,0,0,0,0,0,0,30317737.4615385,NA,NA,NA,NA,169,70.972,224.73,147.851,0,0,0,0,0,0,0,0,394130587,0,0,0,0,31000000
LG2,31,37,6.452,20.43,13.441,0,0,0,0,0,0,0,0,31577507.8918919,NA,NA,NA,NA,1369,187.108,592.47,389.789,0,0,0,0,0,0,0,0,1168367792,0,0,0,0,32000000
LG2,32,91,6.452,20.43,13.441,0,0,0,0,0,0,0,0,32717271.0989011,NA,NA,NA,NA,8281,335.504,1062.36,698.932,0,0,0,0,0,0,0,0,2977271670,0,0,0,0,33000000
LG2,33,77,6.452,20.43,13.441,0,0,0,0,0,0,0,0,33212682.2337662,NA,NA,NA,NA,5929,464.544,1470.96,967.752,0,0,0,0,0,0,0,0,2557376532,0,0,0,0,34000000
LG2,34,103,6.452,20.43,13.441,0,0,0,0,0,0,0,0,34381877.3300971,NA,NA,NA,NA,10609,554.872,1756.98,1155.926,0,0,0,0,0,0,0,0,3541333365,0,0,0,0,35000000
LG2,35,31,6.452,20.43,13.441,0,0,0,0,0,0,0,0,35641224.9354839,NA,NA,NA,NA,961,161.3,510.75,336.025,0,0,0,0,0,0,0,0,1104877973,0,0,0,0,36000000
LG2,36,17,6.452,20.43,13.441,0,0,0,0,0,0,0,0,36490453.2941176,NA,NA,NA,NA,289,109.684,347.31,228.497,0,0,0,0,0,0,0,0,620337706,0,0,0,0,37000000
LG2,37,13,6.452,20.43,13.441,0,0,0,0,0,0,0,0,37212951.5384615,NA,NA,NA,NA,169,77.424,245.16,161.292,0,0,0,0,0,0,0,0,483768370,0,0,0,0,38000000
LG2,38,36,6.452,20.43,13.441,0,0,0,0,0,0,0,0,38428919.6944444,NA,NA,NA,NA,1296,212.916,674.19,443.553,0,0,0,0,0,0,0,0,1383441109,0,0,0,0,39000000
LG2,39,37,6.452,20.43,13.441,0,0,0,0,0,0,0,0,39297596.8378378,NA,NA,NA,NA,1369,225.82,715.05,470.435,0,0,0,0,0,0,0,0,1454011083,0,0,0,0,40000000
LG2,40,49,6.452,20.43,13.441,0,0,0,0,0,0,0,0,40679261.9387755,NA,NA,NA,NA,2401,193.56,612.9,403.23,0,0,0,0,0,0,0,0,1993283835,0,0,0,0,41000000
LG2,41,127,6.452,20.43,13.441,0,0,0,0,0,0,0,0,41445039.4330709,NA,NA,NA,NA,16129,522.612,1654.83,1088.721,0,0,0,0,0,0,0,0,5263520008,0,0,0,0,42000000
LG2,42,9,6.452,20.43,13.441,0,0,0,0,0,0,0,0,42409721.7777778,NA,NA,NA,NA,81,58.068,183.87,120.969,0,0,0,0,0,0,0,0,381687496,0,0,0,0,43000000
LG2,43,40,6.452,20.43,13.441,0,0,0,0,0,0,0,0,43457859.025,NA,NA,NA,NA,1600,193.56,612.9,403.23,0,0,0,0,0,0,0,0,1738314361,0,0,0,0,44000000
LG2,44,34,6.452,20.43,13.441,0,0,0,0,0,0,0,0,44315626.5882353,NA,NA,NA,NA,1156,154.848,490.32,322.584,0,0,0,0,0,0,0,0,1506731304,0,0,0,0,45000000
LG2,45,25,6.452,20.43,13.441,0,0,0,0,0,0,0,0,45494531.76,NA,NA,NA,NA,625,148.396,469.89,309.143,0,0,0,0,0,0,0,0,1137363294,0,0,0,0,46000000
LG2,46,50,6.452,20.43,13.441,0,0,0,0,0,0,0,0,46685754.58,NA,NA,NA,NA,2500,270.984,858.06,564.522,0,0,0,0,0,0,0,0,2334287729,0,0,0,0,47000000
LG2,47,28,6.452,20.43,13.441,0,0,0,0,0,0,0,0,47388592.3214286,NA,NA,NA,NA,784,122.588,388.17,255.379,0,0,0,0,0,0,0,0,1326880585,0,0,0,0,48000000
LG2,48,30,6.452,20.43,13.441,0,0,0,0,0,0,0,0,48329725.3,NA,NA,NA,NA,900,193.56,612.9,403.23,0,0,0,0,0,0,0,0,1449891759,0,0,0,0,49000000
LG2,49,32,6.452,20.43,13.441,0,0,0,0,0,0,0,0,49527180.28125,NA,NA,NA,NA,1024,187.108,592.47,389.789,0,0,0,0,0,0,0,0,1584869769,0,0,0,0,50000000
LG2,50,19,6.452,20.43,13.441,0,0,0,0,0,0,0,0,50781061.6842105,NA,NA,NA,NA,361,77.424,245.16,161.292,0,0,0,0,0,0,0,0,964840172,0,0,0,0,51000000
LG2,51,13,6.452,20.43,13.441,0,0,0,0,0,0,0,0,51391234.2307692,NA,NA,NA,NA,169,77.424,245.16,161.292,0,0,0,0,0,0,0,0,668086045,0,0,0,0,52000000
LG2,52,13,6.452,20.43,13.441,0,0,0,0,0,0,0,0,52842354.2307692,NA,NA,NA,NA,169,64.52,204.3,134.41,0,0,0,0,0,0,0,0,686950605,0,0,0,0,53000000
LG2,53,56,6.452,20.4984727272727,13.4752363636364,0,0.538,0,0.000000538,0.000000269000000000002,0,0.0181818181818182,0.00909090909090909,53416981.4821429,NA,4.23112,0.0860281,5.75032,3136,354.86,1127.416,741.138,0,30.128,0,0.000030128,0.0000150640000000001,0,1,0.5,2991350963,0,4.23112,0.0860281,5.75032,54000000
LG2,54,1,6.452,20.968,13.71,0,0,0,0,0,0,0,0,54628624,NA,NA,NA,NA,1,6.452,20.968,13.71,0,0,0,0,0,0,0,0,54628624,0,0,0,0,55000000
LG2,55,46,6.452,20.968,13.71,0,0,0,0,0,0,0,0,55462451.1304348,NA,NA,NA,NA,2116,264.532,859.688,562.11,0,0,0,0,0,0,0,0,2551272752,0,0,0,0,56000000
LG2,56,42,6.452,20.968,13.71,0,0,0,0,0,0,0,0,56755643.7380952,NA,NA,NA,NA,1764,270.984,880.656,575.82,0,0,0,0,0,0,0,0,2383737037,0,0,0,0,57000000
LG2,57,41,6.452,20.968,13.71,0,0,0,0,0,0,0,0,57444645.1463415,NA,NA,NA,NA,1681,225.82,733.88,479.85,0,0,0,0,0,0,0,0,2355230451,0,0,0,0,58000000
LG2,58,60,6.452,22.6285714285714,14.5402857142857,0,1.075,0,0.000001075,0.000000537500000000001,0,0.0714285714285714,0.0357142857142857,58557660.9,NA,4.23112,0.0358446333333333,5.21369,3600,361.312,1267.2,814.256,0,64.5,0,0.0000645,0.0000322500000000001,0,4,2,3513459654,0,12.69336,0.1075339,15.64107,59000000
LG2,59,52,6.452,23.118,14.785,0,0,0,0,0,0,0,0,59466930.7115385,NA,NA,NA,NA,2704,238.724,855.366,547.045,0,0,0,0,0,0,0,0,3092280397,0,0,0,0,60000000
LG2,60,47,6.452,23.118,14.785,0,0,0,0,0,0,0,0,60606196.5319149,NA,NA,NA,NA,2209,290.34,1040.31,665.325,0,0,0,0,0,0,0,0,2848491237,0,0,0,0,61000000
LG2,61,52,6.452,23.118,14.785,0,0,0,0,0,0,0,0,61557366.0961538,NA,NA,NA,NA,2704,277.436,994.074,635.755,0,0,0,0,0,0,0,0,3200983037,0,0,0,0,62000000
LG2,62,39,6.452,23.118,14.785,0,0,0,0,0,0,0,0,62414124.2564103,NA,NA,NA,NA,1521,251.628,901.602,576.615,0,0,0,0,0,0,0,0,2434150846,0,0,0,0,63000000
LG2,63,53,6.7742,23.62372,15.19896,0.537,0.538,0.000000537,0.000000538,0.0000005375,0.02,0.02,0.02,63683789.9433962,0.309426373877638,4.545515,0.0215058,5.82481,2809,338.71,1181.186,759.948,28.461,28.514,0.000028461,0.000028514,0.0000284875,1,1,1,3375240867,16.3995978155148,9.09103,0.0430116,11.64962,64000000
LG2,64,106,6.989,24.0395247524752,15.5142623762376,0,0.538,0,0.000000538,0.000000269,0,0.0099009900990099,0.00495049504950495,64424923.6886792,NA,4.85991,0.0860281,5.66139,11236,705.889,2427.992,1566.9405,0,57.028,0,0.000057028,0.000028514,0,1,0.5,6829041911,0,4.85991,0.0860281,5.66139,65000000
LG2,65,45,6.989,24.3650227272727,15.6770113636364,0,1.075,0,0.000001075,0.000000537499999999998,0,0.0454545454545455,0.0227272727272727,65552474.2666667,NA,4.85991,0.0860281,5.66139,2025,307.516,1072.061,689.7885,0,48.375,0,0.000048375,0.0000241874999999999,0,2,1,2949861342,0,4.85991,0.0860281,5.66139,66000000
LG2,66,12,6.989,25.269,16.129,0,0,0,0,0,0,0,0,66440179,NA,NA,NA,NA,144,83.868,303.228,193.548,0,0,0,0,0,0,0,0,797282148,0,0,0,0,67000000
LG2,67,17,6.989,25.269,16.129,0,0,0,0,0,0,0,0,67390724.4117647,NA,NA,NA,NA,289,111.824,404.304,258.064,0,0,0,0,0,0,0,0,1145642315,0,0,0,0,68000000
LG2,68,78,6.989,25.269,16.129,0,0,0,0,0,0,0,0,68449247.1153846,NA,NA,NA,NA,6084,531.164,1920.444,1225.804,0,0,0,0,0,0,0,0,5339041275,0,0,0,0,69000000
LG2,69,13,6.989,25.269,16.129,0,0,0,0,0,0,0,0,69626943.5384615,NA,NA,NA,NA,169,83.868,303.228,193.548,0,0,0,0,0,0,0,0,905150266,0,0,0,0,70000000
LG2,70,123,7.21162068965517,25.7921120689655,16.5018663793103,0.538,0.537000000000003,0.000000538,0.000000537000000000003,0.000000537500000000001,0.00862068965517241,0.00862068965517241,0.00862068965517241,70428639.3739837,0.136894994278883,4.545515,0.193582,6.64591,15129,836.548,2991.885,1914.2165,66.174,66.0510000000003,0.000066174,0.0000660510000000003,0.0000661125000000002,1,1,1,8662722643,16.8380842963026,9.09103,0.387164,13.29182,71000000
LG2,71,105,7.527,26.2015882352941,16.8642941176471,0,0.538,0,0.000000538,0.000000269000000000002,0,0.00980392156862745,0.00490196078431373,71504062.8095238,NA,4.23112,0.0860281,5.75032,11025,767.754,2672.562,1720.158,0,56.49,0,0.00005649,0.0000282450000000002,0,1,0.5,7507926595,0,4.23112,0.0860281,5.75032,72000000
LG2,72,126,7.527,26.4579830508475,16.9924915254237,0,0.538,0,0.000000538,0.000000268999999999998,0,0.00847457627118644,0.00423728813559322,72540168.3888889,NA,4.23112,0.0215058,4.8805,15876,888.186,3122.042,2005.114,0,67.788,0,0.000067788,0.0000338939999999998,0,1,0.5,9140061217,0,4.23112,0.0215058,4.8805,73000000
LG2,73,38,7.527,27.419,17.473,0,0,0,0,0,0,0.0294117647058824,0.0147058823529412,73256025.131579,NA,4.23112,0.0860281,4.81099,1444,255.918,932.246,594.082,0,0,0,0,0,0,1,0.5,2783728955,0,4.23112,0.0860281,4.81099,74000000
LG2,74,8,7.9305,27.419,17.67475,0.537999999999999,0,0.000000537999999999999,0,0.000000269000000000002,0.125,0,0.0625,74557670.25,NA,3.64634,0.0860281,4.03902,64,63.444,219.352,141.398,4.30399999999999,0,0.00000430399999999999,0,0.00000215200000000002,1,0,0.5,596461362,0,3.64634,0.0860281,4.03902,75000000
LG2,75,76,8.44753424657534,27.8611917808219,18.1543630136986,1.075,0.538,0.000001075,0.000000538,0.0000008065,0.0273972602739726,0.0136986301369863,0.0205479452054795,75748222.6710526,0.687849114769113,3.84126666666667,0.0215058,3.57567333333333,5776,616.67,2033.867,1325.2685,81.7000000000001,40.888,0.0000817000000000001,0.000040888,0.000061294,2,1,1.5,5756864923,52.2765327224526,11.5238,0.0645174,10.72702,76000000
LG2,76,161,9.66296078431373,27.957,18.8099803921569,0.536999999999999,0,0.000000536999999999999,0,0.0000002685,0.0065359477124183,0,0.00326797385620915,76686911.4347826,NA,3.10543,0.0215058,2.72455,25921,1478.433,4277.421,2877.927,86.4569999999999,0,0.0000864569999999999,0,0.0000432284999999999,1,0,0.5,12346592741,0,3.10543,0.0215058,2.72455,77000000
LG2,77,148,10.5171643835616,28.8997328767123,19.708448630137,1.076,1.613,0.000001076,0.000001613,0.0000013445,0.0136986301369863,0.0205479452054795,0.0171232876712329,77534467.472973,0.852011172208071,2.2680875,0.069897525,2.19763,21904,1535.506,4219.361,2877.4335,159.248,238.724,0.000159248,0.000238724,0.000198986,2,3,2.5,11475101186,126.097653486794,9.07235,0.2795901,8.79052,78000000
LG2,78,147,11.0496643356643,29.6527692307692,20.3512167832168,0.536999999999999,0.538,0.000000536999999999999,0.000000538,0.000000537499999999998,0.00699300699300699,0.00699300699300699,0.00699300699300699,78601108.4829932,0.383791274304733,1.74466,0.05376695,1.691975,21609,1580.102,4240.346,2910.224,78.9389999999999,79.086,0.0000789389999999999,0.000079086,0.0000790124999999997,1,1,1,11554362947,56.4173173227958,3.48932,0.1075339,3.38395,79000000
LG2,79,86,12.7432027027027,31.2627432432432,22.002972972973,3.226,3.225,0.000003226,0.000003225,0.0000032255,0.0810810810810811,0.0810810810810811,0.0810810810810811,79709032.3139535,0.89687056413191,1.32064777777778,0.0071686,1.09586788888889,7396,942.997,2313.443,1628.22,277.436,277.35,0.000277436,0.00027735,0.000277393,6,6,6,6854976779,77.1308685153442,11.88583,0.0645174,9.862811,80000000
LG2,80,93,14.516,35.0665411764706,24.7912705882353,0,1.613,0,0.000001613,0.0000008065,0,0.0470588235294118,0.0235294117647059,80441572.7204301,NA,1.05476,0.032259925,1.0738535,8649,1233.86,2980.656,2107.258,0,150.009,0,0.000150009,0.0000750045,0,4,2,7481066263,0,4.21904,0.1290397,4.295414,81000000
LG2,81,109,14.516,36.5437047619048,25.5298523809524,0,1.613,0,0.000001613,0.0000008065,0,0.0285714285714286,0.0142857142857143,81519686.0825688,NA,1.05476,0.1218794,0.948091666666667,11881,1524.18,3837.089,2680.6345,0,175.817,0,0.000175817,0.0000879085,0,3,1.5,8885645783,0,3.16428,0.3656382,2.844275,82000000
LG2,82,280,17.7334268774704,38.9497233201581,28.3415750988142,5.376,3.763,0.000005376,0.000003763,0.0000045695,0.0434782608695652,0.0276679841897233,0.0355731225296443,82591431.4857143,0.936462992813194,0.765648285714286,0.0291874928571429,4.13873657142857,78400,4486.557,9854.28,7170.4185,1505.28,1053.64,0.00150528,0.00105364,0.00127946,11,7,9,23125600816,262.209637987694,10.719076,0.4086249,57.942312,83000000
LG2,83,117,21.1515042735043,42.5466923076923,31.8490982905983,1.613,3.226,0.000001613,0.000003226,0.0000024195,0.0256410256410256,0.0683760683760684,0.047008547008547,83378774.4444444,0.968374681023793,0.114718555555556,0.0477928444444444,3.81348,13689,2474.726,4977.963,3726.3445,188.721,377.442,0.000188721,0.000377442,0.0002830815,3,8,5.5,9755316610,113.299837679784,1.032467,0.4301356,34.32132,84000000
LG2,84,209,25.879690647482,47.184381294964,36.532035971223,4.838,1.075,0.000004838,0.000001075,0.0000029565,0.0719424460431655,0.0359712230215827,0.0539568345323741,84752316.5263158,0.71206822628833,0.246204255555556,0.0191162666666667,3.44867,43681,3597.277,6558.629,5077.953,1011.142,224.674999999999,0.001011142,0.000224674999999999,0.0006179085,10,5,7.5,17713234154,148.822259294261,2.2158383,0.1720464,31.03803,85000000
LG2,85,76,27.8742307692308,47.7005846153846,37.7874076923077,1.076,1.075,0.000001076,0.000001075,0.00000107550000000001,0.0307692307692308,0.0307692307692308,0.0307692307692308,85427283.8552632,0.399529304031186,0.3926175,0.037636375,4.080775,5776,1811.825,3100.538,2456.1815,81.776,81.7000000000002,0.000081776,0.0000817000000000002,0.0000817380000000004,2,2,2,6492473573,30.3642271063702,1.57047,0.1505455,16.3231,86000000
LG2,86,190,29.0480507246377,48.9676449275362,39.007847826087,2.15,1.075,0.00000215,0.000001075,0.0000016125,0.0289855072463768,0.0144927536231884,0.0217391304347826,86397040.3157895,0.818126992495443,0.545083333333333,0.0107529,5.25125,36100,4008.631,6757.535,5383.083,408.5,204.250000000001,0.0004085,0.000204250000000001,0.000306374999999999,4,2,3,16415437660,155.444128574134,3.2705,0.0645174,31.5075,87000000
LG2,87,97,31.72,49.8380215053763,40.7790107526882,0,0.537999999999997,0,0.000000537999999999997,0.000000268999999999998,0.021505376344086,0.010752688172043,0.0161290322580645,87564073.2680412,NA,0.537894,0.0107529,4.80646,9409,2949.96,4634.936,3792.448,0,52.1859999999997,0,0.0000521859999999997,0.0000260929999999998,2,1,1.5,8493715107,0,1.075788,0.0215058,9.61292,88000000
LG2,88,78,34.072859375,50.504375,42.2886171875,2.689,0.537999999999997,0.000002689,0.000000537999999999997,0.0000016135,0.078125,0.015625,0.046875,88574898.6923077,0.755703877436656,0.30117762,0.0215058,4.293802,6084,2180.663,3232.28,2706.4715,209.742,41.9639999999997,0.000209742,0.0000419639999999997,0.000125853,5,1,3,6908842098,58.9449024400592,1.5058881,0.107529,21.46901,89000000
LG2,89,23,34.409,50.538,42.4735,0,0,0,0,0,0,0,0,89513531,NA,NA,NA,NA,529,619.362,909.684,764.523,0,0,0,0,0,0,0,0,2058811213,0,0,0,0,90000000
LG2,90,172,34.8067337662338,50.9808506493506,42.8937922077922,2.15,0.537000000000006,0.00000215,0.000000537000000000006,0.0000013435,0.025974025974026,0.00649350649350649,0.0162337662337662,90458855.0813953,0.343892795809095,0.6078875,0.0860281,5.0781725,29584,5360.237,7851.051,6605.644,369.8,92.3640000000011,0.0003698,0.0000923640000000011,0.000231082,4,1,2.5,15558923074,59.1495608791643,2.43155,0.3441124,20.31269,91000000
LG2,91,184,39.0852710843374,51.6292048192771,45.3572379518072,4.301,1.076,0.000004301,0.000001076,0.0000026885,0.0481927710843374,0.0120481927710843,0.0301204819277108,91363555.5652174,0.934199829705115,1.2751,0.0286754888888889,3.39546333333333,33856,6488.155,8570.448,7529.3015,791.384,197.984,0.000791384,0.000197984,0.000494684,8,2,5,16810894224,171.892768665741,11.4759,0.2580794,30.55917,92000000
LG2,92,109,41.5231222222222,52.151,46.8370611111111,1.613,0,0.000001613,0,0.0000008065,0.0333333333333333,0,0.0166666666666667,92697861.0458716,NA,1.74466,0,4.10749,11881,3737.081,4693.59,4215.3355,175.817,0,0.000175817,0,0.0000879085,3,0,1.5,10104066854,0,1.74466,0,4.10749,93000000
